layer,unit,description,similarity,sim correlation
encoder.layers.encoder_layer_10,754,rug,0.36203003,0.07501479238271713
encoder.layers.encoder_layer_10,755,maize,0.15548706,0.06633592396974564
encoder.layers.encoder_layer_10,756,dotted,0.16622925,0.02142358012497425
encoder.layers.encoder_layer_10,757,apoptosis,0.1954956,0.01583314873278141
encoder.layers.encoder_layer_10,758,snowy,0.22250366,0.18317337334156036
encoder.layers.encoder_layer_10,759,textile,0.36746216,0.16498075425624847
encoder.layers.encoder_layer_10,760,vaults,0.41726685,0.1352926790714264
encoder.layers.encoder_layer_10,761,cat,0.12350464,0.09924200922250748
encoder.layers.encoder_layer_10,762,fungi,0.20236206,0.13776902854442596
encoder.layers.encoder_layer_10,763,web,0.52978516,-0.04067321494221687
encoder.layers.encoder_layer_10,764,membrane,0.14910889,0.02683437056839466
encoder.layers.encoder_layer_10,765,stripes,0.37249756,0.07835985720157623
encoder.layers.encoder_layer_10,766,leaf,0.14181519,-0.0042162686586380005
encoder.layers.encoder_layer_10,767,keyboard,0.2932129,0.14078989624977112
