layer,unit,description,similarity,sim correlation
classifier[4],188,bed,0.20404053,0.16606535017490387
classifier[4],189,firefox,0.3451538,0.3209034204483032
classifier[4],190,badger,0.15219116,0.39602530002593994
classifier[4],191,badger,0.18591309,0.11770062893629074
classifier[4],192,highways,0.3428955,0.28503745794296265
classifier[4],193,castles,0.23834229,0.2459583580493927
classifier[4],194,pear,0.1593628,0.24185606837272644
classifier[4],195,infant,0.22735596,0.16363149881362915
classifier[4],196,buses,0.21038818,0.22551624476909637
classifier[4],197,kangaroo,0.26226807,0.29073768854141235
classifier[4],198,motorized,0.1421814,0.21667997539043427
classifier[4],199,landscapes,0.14047241,0.2944258153438568
classifier[4],200,branches,0.07385254,0.23482945561408997
classifier[4],201,infant,0.23568726,0.25270527601242065
classifier[4],202,dolphins,0.22238159,0.2494530826807022
classifier[4],203,bed,0.40093994,0.293693870306015
classifier[4],204,rabbit,0.17800903,0.2402535229921341
classifier[4],205,bed,0.15881348,0.20085446536540985
classifier[4],206,bee,0.16079712,0.11194031685590744
classifier[4],207,dinnerware,0.1665039,0.13185296952724457
classifier[4],208,sunset,0.1020813,0.14280965924263
classifier[4],209,launch,0.20443726,0.31077447533607483
classifier[4],210,fox,0.15545654,0.22717402875423431
classifier[4],211,tree,0.2765808,0.2576119899749756
classifier[4],212,goblet,0.41516113,0.21128374338150024
classifier[4],213,tiger,0.18737793,0.25721338391304016
classifier[4],214,firefox,0.2121582,0.25900766253471375
classifier[4],215,daughter,0.09503174,0.18196843564510345
classifier[4],216,worms,0.13513184,0.0817921981215477
classifier[4],217,snowmobile,0.2881775,0.14269863069057465
classifier[4],218,house,0.11773682,0.12377817183732986
classifier[4],219,lamps,0.19226074,0.1332733929157257
classifier[4],220,cycling,0.24771118,0.20379716157913208
classifier[4],221,beetle,0.2720642,0.21222372353076935
classifier[4],222,badger,0.15576172,0.2679133415222168
classifier[4],223,handsets,0.23428345,0.26079243421554565
classifier[4],224,tiger,0.13027954,0.27151069045066833
classifier[4],225,sunset,0.17227173,0.2849333882331848
classifier[4],226,beetle,0.19958496,0.1321137249469757
classifier[4],227,bridges,0.24072266,0.2587244212627411
classifier[4],228,camel,0.12335205,0.13456851243972778
classifier[4],229,peppers,0.28433228,0.18349787592887878
classifier[4],230,dolphins,0.3013916,0.23431603610515594
classifier[4],231,orchid,0.21676636,0.22891433537006378
classifier[4],232,otter,0.14541626,0.14576047658920288
classifier[4],233,lion,0.27304077,0.33154961466789246
classifier[4],234,wetland,0.13973999,0.16515415906906128
classifier[4],235,goblet,0.22598267,0.17486640810966492
classifier[4],236,pear,0.26486206,0.2528517246246338
classifier[4],237,shark,0.27630615,0.3315995931625366
classifier[4],238,fish,0.2531128,0.40081194043159485
classifier[4],239,chair,0.4902649,0.214037224650383
classifier[4],240,elephants,0.26464844,0.0665937215089798
classifier[4],241,snowmobile,0.24798584,0.24901579320430756
classifier[4],242,chair,0.24575806,0.2049614042043686
classifier[4],243,apple,0.1854248,0.24092942476272583
classifier[4],244,lighthouse,0.19592285,0.3144257664680481
classifier[4],245,dinnerware,0.21697998,0.10486523061990738
classifier[4],246,monkey,0.14672852,0.15894100069999695
classifier[4],247,tank,0.17059326,0.2107335329055786
classifier[4],248,caterpillar,0.18170166,0.13203829526901245
classifier[4],249,dolphins,0.27871704,0.24391025304794312
classifier[4],250,clouds,0.27297974,0.286258339881897
classifier[4],251,roses,0.22958374,0.30373498797416687
classifier[4],252,apple,0.3157959,0.21872326731681824
classifier[4],253,fisherman,0.14715576,0.26438459753990173
classifier[4],254,constructor,0.11010742,0.29752764105796814
classifier[4],255,lion,0.28756714,0.32783782482147217
classifier[4],256,tree,0.17819214,0.2733144462108612
classifier[4],257,chair,0.25338745,0.2968316674232483
classifier[4],258,handsets,0.41940308,0.25423696637153625
classifier[4],259,clouds,0.29452515,0.3133746385574341
classifier[4],260,rat,0.14047241,0.23315595090389252
classifier[4],261,squirrel,0.2350769,0.30793681740760803
classifier[4],262,leopard,0.1765747,0.29282310605049133
classifier[4],263,shark,0.17056274,0.20616522431373596
classifier[4],264,palm,0.16409302,0.29017603397369385
classifier[4],265,trout,0.1279602,0.19064058363437653
classifier[4],266,acorn,0.15264893,0.0453965924680233
classifier[4],267,orange,0.13290405,0.1323394626379013
classifier[4],268,camel,0.19805908,0.14340627193450928
classifier[4],269,shark,0.17785645,0.22010532021522522
classifier[4],270,tulip,0.16165161,0.25701966881752014
classifier[4],271,chair,0.30877686,0.1388443261384964
classifier[4],272,chair,0.4283142,0.16362446546554565
classifier[4],273,bed,0.1194458,0.13930882513523102
classifier[4],274,pear,0.4512024,0.2409764528274536
classifier[4],275,camel,0.2482605,0.19907157123088837
classifier[4],276,trees,0.15975952,0.27138790488243103
classifier[4],277,palm,0.22769165,0.24079304933547974
classifier[4],278,towers,0.16497803,0.3277257978916168
classifier[4],279,tree,0.3008728,0.30073320865631104
classifier[4],280,chair,0.3658142,0.23468731343746185
classifier[4],281,dinnerware,0.18600464,0.11785023659467697
classifier[4],282,fall,0.17529297,0.13534753024578094
classifier[4],283,goblet,0.31948853,0.1941026896238327
classifier[4],284,lamps,0.23849487,0.21356484293937683
classifier[4],285,tree,0.2584839,0.4376285970211029
classifier[4],286,castles,0.29803467,0.20993760228157043
classifier[4],287,dinnerware,0.18856812,0.17527557909488678
classifier[4],288,biking,0.106292725,0.16905614733695984
classifier[4],289,motorcycle,0.44644165,0.29494979977607727
classifier[4],290,sunset,0.18756104,0.13321548700332642
classifier[4],291,crocodile,0.12097168,0.12085625529289246
classifier[4],292,apple,0.22781372,0.2316647469997406
classifier[4],293,dinnerware,0.1956482,0.2262125015258789
classifier[4],294,roses,0.35891724,0.3067217171192169
classifier[4],295,apple,0.17755127,0.17440766096115112
classifier[4],296,dolphins,0.24810791,0.045488376170396805
classifier[4],297,road,0.22497559,0.29823538661003113
classifier[4],298,cans,0.12155151,0.21641573309898376
classifier[4],299,fish,0.2232666,0.26388633251190186
classifier[4],300,apple,0.4147339,0.31296786665916443
classifier[4],301,bear,0.2137146,0.403219610452652
classifier[4],302,wolf,0.11795044,0.14760710299015045
classifier[4],303,chair,0.32626343,0.17787235975265503
classifier[4],304,bottles,0.18197632,0.21151003241539001
classifier[4],305,clouds,0.31295776,0.3462831377983093
classifier[4],306,apple,0.20935059,0.2491016983985901
classifier[4],307,crab,0.37594604,0.3568512499332428
classifier[4],308,autumn,0.12850952,0.06907706707715988
classifier[4],309,whales,0.20553589,0.23190072178840637
classifier[4],310,stroller,0.12982178,0.1532801240682602
classifier[4],311,chair,0.26278687,0.2859051525592804
classifier[4],312,orange,0.07467651,0.187435120344162
classifier[4],313,bridge,0.22390747,0.2964760363101959
classifier[4],314,beetle,0.24713135,0.15473131835460663
classifier[4],315,pear,0.22027588,0.2265765219926834
classifier[4],316,highway,0.23873901,0.2088625282049179
classifier[4],317,orchid,0.4244995,0.2600557506084442
classifier[4],318,canned,0.21881104,0.1615172028541565
classifier[4],319,field,0.22860718,0.180656298995018
classifier[4],320,bed,0.20233154,0.15350548923015594
classifier[4],321,field,0.12277222,0.15558870136737823
classifier[4],322,trout,0.15792847,0.19342957437038422
classifier[4],323,bowl,0.13348389,0.15053999423980713
classifier[4],324,whales,0.1980896,0.21154850721359253
classifier[4],325,bicycles,0.28323364,0.2652631998062134
classifier[4],326,tree,0.23327637,0.42366209626197815
classifier[4],327,autumn,0.1210022,0.11316242069005966
classifier[4],328,bee,0.3309021,0.3022022843360901
classifier[4],329,trolley,0.15542603,0.19254374504089355
classifier[4],330,trains,0.2746277,0.27864110469818115
classifier[4],331,fish,0.33486938,0.20813897252082825
classifier[4],332,cabinets,0.29736328,0.2659919559955597
classifier[4],333,beetle,0.23950195,0.1572427749633789
classifier[4],334,apple,0.21453857,0.22589078545570374
classifier[4],335,motorcycle,0.12658691,0.26964494585990906
classifier[4],336,lions,0.12347412,0.205527663230896
classifier[4],337,motorcycle,0.20010376,0.23995725810527802
classifier[4],338,apple,0.4126587,0.2798791229724884
classifier[4],339,field,0.18051147,0.17118744552135468
classifier[4],340,badger,0.2331543,0.4505968689918518
classifier[4],341,bovine,0.22546387,0.12442073225975037
classifier[4],342,chair,0.372406,0.3035320043563843
classifier[4],343,apple,0.16983032,0.195125550031662
classifier[4],344,televisions,0.24310303,0.26303043961524963
classifier[4],345,sunset,0.1434021,0.15374873578548431
classifier[4],346,dresser,0.1053772,0.20712530612945557
classifier[4],347,poppy,0.18487549,0.2764412462711334
classifier[4],348,alps,0.12762451,0.1690894514322281
classifier[4],349,tree,0.14199829,0.12051413208246231
classifier[4],350,tulip,0.111450195,0.21441508829593658
classifier[4],351,pear,0.31271362,0.20755428075790405
classifier[4],352,dolphins,0.30917358,0.26176556944847107
classifier[4],353,orange,0.19030762,0.22694501280784607
classifier[4],354,tree,0.28756714,0.41916561126708984
classifier[4],355,bangbus,0.16696167,0.2011038213968277
classifier[4],356,cans,0.15411377,0.24205371737480164
classifier[4],357,mushrooms,0.20196533,0.19456173479557037
classifier[4],358,kangaroo,0.21411133,0.2655617594718933
classifier[4],359,sunset,0.10290527,0.05048574507236481
classifier[4],360,lion,0.3187256,0.3010216951370239
classifier[4],361,cycling,0.15878296,0.2552679777145386
classifier[4],362,dinnerware,0.24429321,0.2409893274307251
classifier[4],363,crocodile,0.1465149,0.13652798533439636
classifier[4],364,beetle,0.18304443,0.2580176889896393
classifier[4],365,rat,0.20553589,0.139621764421463
classifier[4],366,bed,0.20343018,0.2020425796508789
classifier[4],367,coastline,0.19650269,0.2591451108455658
classifier[4],368,trees,0.28320312,0.4340730607509613
classifier[4],369,launch,0.1921997,0.2785746157169342
classifier[4],370,palm,0.13858032,0.24835143983364105
classifier[4],371,beetle,0.3076172,0.3767063617706299
classifier[4],372,buses,0.1772461,0.15239591896533966
classifier[4],373,clouds,0.1993103,0.26225754618644714
classifier[4],374,tiger,0.21148682,0.14585210382938385
classifier[4],375,lubricants,0.21136475,0.19076886773109436
classifier[4],376,lobster,0.13137817,0.23958194255828857
classifier[4],377,towers,0.14068604,0.23282064497470856
classifier[4],378,lizard,0.15887451,0.2573971748352051
classifier[4],379,firefox,0.22610474,0.20498126745224
classifier[4],380,lynx,0.19540405,0.39918822050094604
classifier[4],381,squirrel,0.15914917,0.1750313639640808
classifier[4],382,towers,0.17089844,0.3580763339996338
classifier[4],383,phonephone,0.37127686,0.16642147302627563
classifier[4],384,sunset,0.22653198,0.28025326132774353
classifier[4],385,orange,0.37194824,0.211843803524971
classifier[4],386,truck,0.21069336,0.2507568895816803
classifier[4],387,bear,0.13806152,0.13663753867149353
classifier[4],388,bicycles,0.1468811,0.2226540893316269
classifier[4],389,keyboard,0.15771484,0.23069380223751068
classifier[4],390,chair,0.21350098,0.18646612763404846
classifier[4],391,handsets,0.35702515,0.24502408504486084
classifier[4],392,badger,0.18777466,0.2192183881998062
classifier[4],393,dinnerware,0.1703186,0.16639107465744019
classifier[4],394,lynx,0.17993164,0.43469852209091187
classifier[4],395,bed,0.36227417,0.2730866074562073
classifier[4],396,crab,0.3013916,0.15862125158309937
classifier[4],397,camel,0.13287354,0.16087235510349274
classifier[4],398,chair,0.30856323,0.16154281795024872
classifier[4],399,sunset,0.22232056,0.3376007080078125
classifier[4],400,beetle,0.30230713,0.28765666484832764
classifier[4],401,sunflower,0.09188843,0.19385510683059692
classifier[4],402,sunflower,0.1758728,0.2560737729072571
classifier[4],403,motorcycle,0.18463135,0.24267087876796722
classifier[4],404,insects,0.20593262,0.19250629842281342
classifier[4],405,loader,0.33181763,0.2083015888929367
classifier[4],406,firefox,0.23892212,0.24755361676216125
classifier[4],407,chair,0.41610718,0.19612573087215424
classifier[4],408,field,0.3204651,0.2756175696849823
classifier[4],409,whales,0.158844,0.08992437273263931
classifier[4],410,oceans,0.20428467,0.3367285132408142
classifier[4],411,dinnerware,0.22476196,0.15223251283168793
classifier[4],412,trout,0.19000244,0.2245558798313141
classifier[4],413,castle,0.16067505,0.18094830214977264
classifier[4],414,firefox,0.13168335,0.25471624732017517
classifier[4],415,roses,0.18154907,0.21113090217113495
classifier[4],416,goblet,0.5358887,0.23548856377601624
classifier[4],417,tree,0.27871704,0.43459194898605347
classifier[4],418,badger,0.2184143,0.2691574692726135
classifier[4],419,caterpillar,0.15374756,0.18986250460147858
classifier[4],420,palms,0.11834717,0.26270243525505066
classifier[4],421,chair,0.47332764,0.21582388877868652
classifier[4],422,lion,0.21566772,0.2754838764667511
classifier[4],423,tree,0.16159058,0.3963867127895355
classifier[4],424,caterpillar,0.1680603,0.1561325490474701
classifier[4],425,snake,0.19250488,0.19944939017295837
classifier[4],426,camel,0.3109436,0.18337656557559967
classifier[4],427,tree,0.3104248,0.3567318618297577
classifier[4],428,clouds,0.20907593,0.1496778428554535
classifier[4],429,apple,0.33050537,0.26071980595588684
classifier[4],430,beetle,0.1725769,0.2490537464618683
classifier[4],431,sharks,0.13110352,0.17450517416000366
classifier[4],432,bicycles,0.23104858,0.26540422439575195
classifier[4],433,bike,0.33535767,0.15055479109287262
classifier[4],434,pear,0.15951538,0.1469033807516098
classifier[4],435,trucks,0.276062,0.2615492045879364
classifier[4],436,caterpillar,0.24780273,0.21485671401023865
classifier[4],437,motorcycle,0.27471924,0.2247040718793869
classifier[4],438,beaver,0.120147705,0.10630010813474655
classifier[4],439,rabbit,0.15411377,0.30707597732543945
classifier[4],440,whale,0.32025146,0.20873630046844482
