unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,top1-label,top1-category,top1-iou,top2-label,top2-category,top2-iou,top3-label,top3-category,top3-iou,top4-label,top4-category,top4-iou,top5-label,top5-category,top5-iou
129,material,painted,0.007196285,brown-c,182265724,1970228,696732,0.003796093,floor,20378155,836196,121805,0.005774789,side rail,26243,94983,651,0.005399129,painted,13470129,382890,98978,0.007196285,hotel_room-s,2207744,528871,13951,0.005124026,braided,1568000,54870,3146,0.001942306,"{'number': 20, 'name': 'painted', 'category': {'material': 9124}, 'frequency': 9124, 'coverage': 1087.511752, 'syns': ['']}",material,0.007196285,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.005774789,"{'number': 439, 'name': 'side rail', 'category': {'part': 89}, 'frequency': 89, 'coverage': 2.123684, 'syns': ['']}",part,0.005399129,"{'number': 131, 'name': 'house', 'category': {'object': 736}, 'frequency': 736, 'coverage': 148.045081, 'syns': ['']}",object,0.005278566,"{'number': 12, 'name': 'wall', 'category': {'object': 15553, 'part': 29}, 'frequency': 15582, 'coverage': 3947.579313, 'syns': ['']}",object,0.005153864
130,part,roof,0.070929671,pink-c,18491188,2066319,104217,0.005095366,house,1833277,1152702,47359,0.016116068,roof,443437,86308,35086,0.070929671,tile,3959469,291369,74242,0.017775719748809798,bow_window-outdoor-s,288512,759217,11418,0.011017928015817644,chequered,1530368,179437,103981,0.064752426,"{'number': 120, 'name': 'roof', 'category': {'part': 815, 'object': 34}, 'frequency': 849, 'coverage': 35.898958, 'syns': ['']}",part,0.070929671,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.064752426,"{'number': 49, 'name': 'tile', 'category': {'material': 3409, 'object': 18}, 'frequency': 3427, 'coverage': 320.008102, 'syns': ['']}",material,0.017775719748809798,"{'number': 131, 'name': 'house', 'category': {'object': 736}, 'frequency': 736, 'coverage': 148.045081, 'syns': ['']}",object,0.016116068,"{'number': 43, 'name': 'sidewalk', 'category': {'object': 3754, 'part': 2}, 'frequency': 3756, 'coverage': 324.970439, 'syns': ['']}",object,0.013749597254683353
131,object,car,0.026507689638087525,black-c,139916835,1725527,704281,0.004997095,car,5354795,1022267,164676,0.026507689638087525,wheel,1513439,398214,26490,0.014051835305488173,leather,470954,206916,1295,0.001914052,classroom-s,639744,599838,15289,0.012488023700209018,swirly,1605632,48268,4665,0.002828584,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.026507689638087525,"{'number': 203, 'name': 'bus', 'category': {'object': 399}, 'frequency': 399, 'coverage': 131.143655, 'syns': ['']}",object,0.015772021964477884,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.014051835305488173,"{'number': 36, 'name': 'chair', 'category': {'object': 4935, 'part': 2}, 'frequency': 4937, 'coverage': 373.611498, 'syns': ['']}",object,0.013872549880835297,"{'number': 227, 'name': 'bumper', 'category': {'part': 340, 'object': 1}, 'frequency': 341, 'coverage': 2.545768, 'syns': ['']}",part,0.012628691028396874
132,object,fireplace,0.017797666640874194,black-c,139916835,1643638,756318,0.005371418,fireplace,390206,793625,20701,0.017797666640874194,entrance,25369,173376,1761,0.008939812,glass,2246777,235133,9541,0.003859052,bridge-s,639744,462040,8401,0.007683492,freckled,1555456,65422,8199,0.005084087,"{'number': 176, 'name': 'fireplace', 'category': {'object': 508}, 'frequency': 508, 'coverage': 31.627066, 'syns': ['hearth', 'open fireplace']}",object,0.017797666640874194,"{'number': 236, 'name': 'bridge', 'category': {'object': 321}, 'frequency': 321, 'coverage': 34.966133, 'syns': ['span']}",object,0.012465515,"{'number': 420, 'name': 'entrance', 'category': {'part': 101}, 'frequency': 101, 'coverage': 2.049189, 'syns': ['']}",part,0.008939812,"{'number': 142, 'name': 'balcony', 'category': {'part': 620, 'object': 21}, 'frequency': 641, 'coverage': 25.680447, 'syns': ['']}",part,0.008268438,"{'number': 533, 'name': 'bridge-s', 'category': {'scene': 51}, 'frequency': 51, 'coverage': 51.0, 'syns': ['']}",scene,0.007683492
133,texture,polka-dotted,0.067932298,white-c,72511065,2535019,551963,0.007409484,signboard,661129,610614,16070,0.012797917929269802,frame,136341,105241,3725,0.015660670066468502,paper,471596,172879,2262,0.003522196,baptistry-indoor-s,137984,291142,2897,0.006796816,polka-dotted,1705984,1283072,190137,0.067932298,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.067932298,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.066760902,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.047225034,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.043641898,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.034731332
134,object,painting,0.06830719,white-c,72511065,1753204,190891,0.002577053,painting,2207098,948049,201739,0.06830719,balcony,317196,177549,10918,0.022565917156338933,glass,2246777,254856,69609,0.028621839258165215,building_facade-s,3148544,705528,35699,0.00934927,interlaced,1630720,4235,1250,0.000765132,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.06830719,"{'number': 30, 'name': 'glass', 'category': {'material': 5500, 'object': 21}, 'frequency': 5521, 'coverage': 181.69107, 'syns': ['']}",material,0.028621839258165215,"{'number': 142, 'name': 'balcony', 'category': {'part': 620, 'object': 21}, 'frequency': 641, 'coverage': 25.680447, 'syns': ['']}",part,0.022565917156338933,"{'number': 15, 'name': 'windowpane', 'category': {'object': 5904, 'part': 5610}, 'frequency': 11514, 'coverage': 714.292365, 'syns': ['window']}",object,0.021036836,"{'number': 166, 'name': 'frame', 'category': {'part': 505, 'object': 36}, 'frequency': 541, 'coverage': 10.900613, 'syns': ['']}",part,0.020777168204331033
135,part,crosswalk,0.018949483758427223,white-c,72511065,2186831,261988,0.003519645,ceiling,12122565,1007323,176986,0.013663810627147492,crosswalk,241792,104015,6431,0.018949483758427223,tile,3959469,409148,34796,0.008028943,corridor-s,1530368,611406,26540,0.012547075169933917,meshed,1756160,73809,10699,0.00588093,"{'number': 256, 'name': 'crosswalk', 'category': {'part': 279}, 'frequency': 279, 'coverage': 19.70806, 'syns': ['']}",part,0.018949483758427223,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.013663810627147492,"{'number': 383, 'name': 'corridor-s', 'category': {'scene': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",scene,0.012547075169933917,"{'number': 171, 'name': 'stern', 'category': {'part': 527}, 'frequency': 527, 'coverage': 14.897849, 'syns': ['']}",part,0.011441319026139575,"{'number': 120, 'name': 'roof', 'category': {'part': 815, 'object': 34}, 'frequency': 849, 'coverage': 35.898958, 'syns': ['']}",part,0.010892747339595568
136,texture,polka-dotted,0.057065022,red-c,21004512,2268842,560011,0.024655595611795235,bedclothes,1008092,686744,9158,0.005432829,wheel,1513439,213186,8065,0.004692882,fabric,8548746,220710,44120,0.005056539,movie_theater-indoor-s,238336,303374,2118,0.003925188,polka-dotted,1705984,1046663,148600,0.057065022,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.057065022,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.048063497,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.039292404,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.036633303324829586,"{'number': 10, 'name': 'red-c', 'category': {'color': 55938}, 'frequency': 55938, 'coverage': 1678.059729, 'syns': ['']}",color,0.024655595611795235
137,material,painted,0.004941867,brown-c,182265724,1880276,593827,0.003235195,ceiling,12122565,755800,62196,0.004852932,arm,2299112,207504,11938,0.004785387,painted,13470129,413977,68276,0.004941867,dining_room-s,5694976,412709,27637,0.004545523,bubbly,1517824,32511,3336,0.002156433,"{'number': 20, 'name': 'painted', 'category': {'material': 9124}, 'frequency': 9124, 'coverage': 1087.511752, 'syns': ['']}",material,0.004941867,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.004852932,"{'number': 28, 'name': 'arm', 'category': {'part': 6178}, 'frequency': 6178, 'coverage': 186.057706, 'syns': ['']}",part,0.004785387,"{'number': 186, 'name': 'dining_room-s', 'category': {'scene': 454}, 'frequency': 454, 'coverage': 454.0, 'syns': ['']}",scene,0.004545523,"{'number': 141, 'name': 'chandelier', 'category': {'object': 642}, 'frequency': 642, 'coverage': 14.644803, 'syns': ['pendant', 'pendent']}",object,0.004314592
138,color,purple-c,0.041989918034301736,purple-c,10857154,2448778,536200,0.041989918034301736,flower,591549,1351900,48382,0.025530496,screen,677188,336462,9490,0.009450685,fabric,8548746,234746,39521,0.0045198,field-wild-s,602112,662115,13580,0.01085838,frilly,1618176,598564,63408,0.029446457861583814,"{'number': 7, 'name': 'purple-c', 'category': {'color': 59516}, 'frequency': 59516, 'coverage': 865.041519, 'syns': ['']}",color,0.041989918034301736,"{'number': 357, 'name': 'frilly', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.029446457861583814,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.027094429,"{'number': 359, 'name': 'spiralled', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.026036861425654784,"{'number': 79, 'name': 'flower', 'category': {'object': 1636, 'part': 3}, 'frequency': 1639, 'coverage': 47.650854, 'syns': ['']}",object,0.025530496
139,texture,striped,0.041754852,red-c,21004512,1826112,67582,0.002968935,fence,2236367,915890,23580,0.007536732,leg,2786636,296529,40974,0.013468582347393704,carpet,4405463,167428,12526,0.00274671,dining_room-s,5694976,449773,30202,0.004939368,striped,2433536,370642,112395,0.041754852,"{'number': 295, 'name': 'striped', 'category': {'texture': 194}, 'frequency': 194, 'coverage': 194.0, 'syns': ['']}",texture,0.041754852,"{'number': 354, 'name': 'interlaced', 'category': {'texture': 130}, 'frequency': 130, 'coverage': 130.0, 'syns': ['']}",texture,0.024772373734115317,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.018108898487438563,"{'number': 22, 'name': 'leg', 'category': {'part': 8443, 'object': 1}, 'frequency': 8444, 'coverage': 224.991031, 'syns': ['']}",part,0.013468582347393704,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.011833789692290942
140,texture,spiralled,0.024082162,yellow-c,34166024,2028899,258099,0.00718202,ceiling,12122565,1007481,160287,0.012358518,body,1291612,172379,12150,0.008368685,ceramic,679072,247245,9013,0.009825532,football_field-s,125440,546336,5801,0.008710537,spiralled,1605632,182226,42043,0.024082162,"{'number': 359, 'name': 'spiralled', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.024082162,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.014046337884615276,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.012358518,"{'number': 84, 'name': 'ceramic', 'category': {'material': 1500}, 'frequency': 1500, 'coverage': 54.890824, 'syns': ['']}",material,0.009825532,"{'number': 33, 'name': 'grass', 'category': {'object': 5390}, 'frequency': 5390, 'coverage': 1039.167345, 'syns': ['']}",object,0.00950489
141,object,car,0.092639731,blue-c,61494563,1761035,359891,0.005722028,car,5354795,1279602,562499,0.092639731,windshield,67640,666557,14619,0.020316074,fabric,8548746,150554,56161,0.006497755,street-s,28111104,745439,356867,0.012521791475804848,bumpy,2082304,31164,2911,0.001379257,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.092639731,"{'number': 143, 'name': 'windshield', 'category': {'part': 629}, 'frequency': 629, 'coverage': 5.467796, 'syns': ['']}",part,0.020316074,"{'number': 98, 'name': 'body', 'category': {'part': 1195, 'object': 1}, 'frequency': 1196, 'coverage': 104.292191, 'syns': ['']}",part,0.017319433592126482,"{'number': 154, 'name': 'airplane', 'category': {'object': 597}, 'frequency': 597, 'coverage': 103.947444, 'syns': ['aeroplane']}",object,0.015077938454108873,"{'number': 149, 'name': 'van', 'category': {'object': 612}, 'frequency': 612, 'coverage': 12.16101, 'syns': ['']}",object,0.012924382
142,object,cat,0.059034992775406976,pink-c,18491188,2372653,140999,0.006804038,cat,4163987,1216507,299931,0.059034992775406976,head,4946761,923590,228333,0.040470094,skin,177664,368160,12199,0.022860623096743964,waterfall-cascade-s,137984,169449,3597,0.011838623,waffled,1555456,266563,41277,0.023179663,"{'number': 105, 'name': 'cat', 'category': {'object': 1023}, 'frequency': 1023, 'coverage': 335.39793, 'syns': ['']}",object,0.059034992775406976,"{'number': 93, 'name': 'dog', 'category': {'object': 1309}, 'frequency': 1309, 'coverage': 305.735527, 'syns': ['canis familiaris', 'domestic dog']}",object,0.055227771,"{'number': 21, 'name': 'head', 'category': {'part': 8606}, 'frequency': 8606, 'coverage': 399.425894, 'syns': ['']}",part,0.040470094,"{'number': 26, 'name': 'torso', 'category': {'part': 7506}, 'frequency': 7506, 'coverage': 617.975999, 'syns': ['']}",part,0.027667854,"{'number': 376, 'name': 'waffled', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.023179663
143,part,hair,0.019590815405815917,brown-c,182265724,1778433,557501,0.003038374,cat,4163987,907367,39186,0.007787101,hair,1159565,374962,29485,0.019590815405815917,food,1104928,333821,17274,0.012152165884028914,islet-s,200704,412588,2952,0.004836648,freckled,1555456,81166,8811,0.005412791,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.019590815405815917,"{'number': 32, 'name': 'ear', 'category': {'part': 5414, 'object': 5}, 'frequency': 5419, 'coverage': 63.248332, 'syns': ['']}",part,0.017788973,"{'number': 94, 'name': 'food', 'category': {'material': 849, 'object': 425}, 'frequency': 1274, 'coverage': 89.287943, 'syns': ['solid food']}",material,0.012152165884028914,"{'number': 21, 'name': 'head', 'category': {'part': 8606}, 'frequency': 8606, 'coverage': 399.425894, 'syns': ['']}",part,0.009293685,"{'number': 105, 'name': 'cat', 'category': {'object': 1023}, 'frequency': 1023, 'coverage': 335.39793, 'syns': ['']}",object,0.007787101
144,object,pool table,0.007320138,black-c,139916835,1898988,371537,0.002626737,pool table,435101,839300,9261,0.007320138,top,381885,85705,2026,0.004351711,food,1104928,287591,7741,0.005590066,conference_room-s,2308096,511432,14149,0.005043525,spiralled,1605632,129521,6387,0.003694543,"{'number': 285, 'name': 'pool table', 'category': {'object': 217}, 'frequency': 217, 'coverage': 35.289723, 'syns': ['snooker table', 'billiard table']}",object,0.007320138,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.00703119,"{'number': 61, 'name': 'bed', 'category': {'object': 2133, 'part': 92}, 'frequency': 2225, 'coverage': 478.232423, 'syns': ['']}",object,0.005844882,"{'number': 27, 'name': 'table', 'category': {'object': 6246}, 'frequency': 6246, 'coverage': 386.74826, 'syns': ['']}",object,0.005785149,"{'number': 94, 'name': 'food', 'category': {'material': 849, 'object': 425}, 'frequency': 1274, 'coverage': 89.287943, 'syns': ['solid food']}",material,0.005590066
145,part,shop window,0.014285834,black-c,139916835,1576531,710867,0.005049399,plant,3760075,847258,27180,0.0059343,shop window,233888,127854,5095,0.014285834,carpet,4405463,136726,9204,0.00203045,shopping_mall-indoor-s,263424,507981,5871,0.007669156,fibrous,1831424,51910,5512,0.002935315,"{'number': 201, 'name': 'shop window', 'category': {'part': 403}, 'frequency': 403, 'coverage': 18.920651, 'syns': ['']}",part,0.014285834,"{'number': 746, 'name': 'shopping_mall-indoor-s', 'category': {'scene': 21}, 'frequency': 21, 'coverage': 21.0, 'syns': ['']}",scene,0.007669156,"{'number': 611, 'name': 'pantry-s', 'category': {'scene': 33}, 'frequency': 33, 'coverage': 33.0, 'syns': ['']}",scene,0.006859593,"{'number': 35, 'name': 'plant', 'category': {'object': 4546, 'part': 452}, 'frequency': 4998, 'coverage': 304.198798, 'syns': ['flora', 'plant life']}",object,0.0059343,"{'number': 1, 'name': 'black-c', 'category': {'color': 62358}, 'frequency': 62358, 'coverage': 11135.320474, 'syns': ['']}",color,0.005049399
146,part,top,0.032604190893209685,orange-c,30348501,1978185,148904,0.004627541,work surface,492152,646158,26710,0.024028427,top,381885,208619,18645,0.032604190893209685,granite,1315719,564598,21602,0.011622007677346984,office-s,1542912,482666,18849,0.009392898,potholed,1580544,3596,619,0.000390901,"{'number': 108, 'name': 'top', 'category': {'part': 976, 'object': 2}, 'frequency': 978, 'coverage': 30.961475, 'syns': ['']}",part,0.032604190893209685,"{'number': 125, 'name': 'work surface', 'category': {'object': 764, 'part': 15}, 'frequency': 779, 'coverage': 40.00315, 'syns': ['']}",object,0.024028427,"{'number': 127, 'name': 'desk', 'category': {'object': 759}, 'frequency': 759, 'coverage': 74.224689, 'syns': ['']}",object,0.02390845,"{'number': 27, 'name': 'table', 'category': {'object': 6246}, 'frequency': 6246, 'coverage': 386.74826, 'syns': ['']}",object,0.017935357,"{'number': 91, 'name': 'sink', 'category': {'object': 1327}, 'frequency': 1327, 'coverage': 39.632574, 'syns': ['']}",object,0.015087878582075415
147,texture,crystalline,0.005126983,black-c,139916835,1686878,444843,0.003151364,floor,20378155,670371,72650,0.003463503,arm,2299112,157165,8322,0.003399572,fabric,8548746,354770,29649,0.003341159,hotel_room-s,2207744,347341,6550,0.002570104,crystalline,1530368,76233,8195,0.005126983,"{'number': 385, 'name': 'crystalline', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.005126983,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.003463503,"{'number': 377, 'name': 'freckled', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.003404971,"{'number': 28, 'name': 'arm', 'category': {'part': 6178}, 'frequency': 6178, 'coverage': 186.057706, 'syns': ['']}",part,0.003399572,"{'number': 24, 'name': 'fabric', 'category': {'material': 7056, 'object': 932, 'part': 2}, 'frequency': 7990, 'coverage': 689.136189, 'syns': ['textile', 'cloth']}",material,0.003341159
148,object,bed,0.012381534790513491,orange-c,30348501,1833320,107217,0.003342738,bed,5899566,854831,82607,0.012381534790513491,headboard,500152,175469,7247,0.010842731763952515,fabric,8548746,385322,70430,0.007945947,jacuzzi-indoor-s,526848,491833,5693,0.005620007,striped,2433536,111222,30335,0.012064398074627856,"{'number': 61, 'name': 'bed', 'category': {'object': 2133, 'part': 92}, 'frequency': 2225, 'coverage': 478.232423, 'syns': ['']}",object,0.012381534790513491,"{'number': 295, 'name': 'striped', 'category': {'texture': 194}, 'frequency': 194, 'coverage': 194.0, 'syns': ['']}",texture,0.012064398074627856,"{'number': 103, 'name': 'headboard', 'category': {'part': 1056, 'object': 6}, 'frequency': 1062, 'coverage': 40.546068, 'syns': ['']}",part,0.010842731763952515,"{'number': 290, 'name': 'banded', 'category': {'texture': 205}, 'frequency': 205, 'coverage': 205.0, 'syns': ['']}",texture,0.008699412,"{'number': 24, 'name': 'fabric', 'category': {'material': 7056, 'object': 932, 'part': 2}, 'frequency': 7990, 'coverage': 689.136189, 'syns': ['textile', 'cloth']}",material,0.007945947
149,part,arm,0.015109379,red-c,21004512,1726286,108983,0.004817606,person,14523849,774981,198250,0.013128634794160224,arm,2299112,284854,38461,0.015109379,fabric,8548746,258361,86173,0.009881166,closet-s,990976,381567,17945,0.013247472681932205,frilly,1618176,68625,6729,0.004005185,"{'number': 28, 'name': 'arm', 'category': {'part': 6178}, 'frequency': 6178, 'coverage': 186.057706, 'syns': ['']}",part,0.015109379,"{'number': 456, 'name': 'closet-s', 'category': {'scene': 79}, 'frequency': 79, 'coverage': 79.0, 'syns': ['']}",scene,0.013247472681932205,"{'number': 19, 'name': 'person', 'category': {'object': 9520}, 'frequency': 9520, 'coverage': 1169.760523, 'syns': ['soul', 'someone', 'somebody', 'individual', 'mortal']}",object,0.013128634794160224,"{'number': 171, 'name': 'stern', 'category': {'part': 527}, 'frequency': 527, 'coverage': 14.897849, 'syns': ['']}",part,0.012030590410436422,"{'number': 82, 'name': 'shade', 'category': {'part': 1554}, 'frequency': 1554, 'coverage': 16.055695, 'syns': ['']}",part,0.010157450961502211
150,part,drawer,0.026578418688113174,orange-c,30348501,1766764,222969,0.006991312,floor,20378155,909718,189688,0.008990726,drawer,540514,91074,16352,0.026578418688113174,wood,9793596,324249,114411,0.011437172474972095,courtroom-s,238336,550621,4898,0.006246979,grooved,1505280,49403,6367,0.00411221,"{'number': 74, 'name': 'drawer', 'category': {'part': 1628, 'object': 87}, 'frequency': 1715, 'coverage': 43.813403, 'syns': ['']}",part,0.026578418688113174,"{'number': 17, 'name': 'wood', 'category': {'material': 9905, 'object': 487}, 'frequency': 10392, 'coverage': 790.502928, 'syns': ['']}",material,0.011437172474972095,"{'number': 49, 'name': 'tile', 'category': {'material': 3409, 'object': 18}, 'frequency': 3427, 'coverage': 320.008102, 'syns': ['']}",material,0.009640058,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.008990726,"{'number': 152, 'name': 'chest of drawers', 'category': {'object': 595, 'part': 10}, 'frequency': 605, 'coverage': 39.149105, 'syns': ['bureau', 'dresser']}",object,0.008083902
151,object,plant,0.033378931935391355,green-c,63326720,2139684,842575,0.013038147275364943,plant,3760075,1439461,167949,0.033378931935391355,wing,323329,294625,3550,0.005777957,foliage,30325,152583,3710,0.020703356064241778,greenhouse-indoor-s,363776,733264,7886,0.007240482,zigzagged,1618176,181353,27286,0.015396308519768451,"{'number': 35, 'name': 'plant', 'category': {'object': 4546, 'part': 452}, 'frequency': 4998, 'coverage': 304.198798, 'syns': ['flora', 'plant life']}",object,0.033378931935391355,"{'number': 437, 'name': 'foliage', 'category': {'material': 90}, 'frequency': 90, 'coverage': 2.442207, 'syns': ['']}",material,0.020703356064241778,"{'number': 16, 'name': 'tree', 'category': {'object': 10551, 'part': 1}, 'frequency': 10552, 'coverage': 1706.847783, 'syns': ['']}",object,0.015682822,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.015396308519768451,"{'number': 145, 'name': 'pottedplant', 'category': {'object': 625}, 'frequency': 625, 'coverage': 74.321521, 'syns': ['']}",object,0.013556578156327654
152,object,ceiling,0.007804083,brown-c,182265724,2049674,673583,0.003667917,ceiling,12122565,823267,100248,0.007804083,blade,20216,159124,1154,0.006476379,painted,13470129,427949,100030,0.007249576,dining_room-s,5694976,487713,31662,0.005147433,cobwebbed,1505280,24974,3402,0.002228114,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.007804083,"{'number': 20, 'name': 'painted', 'category': {'material': 9124}, 'frequency': 9124, 'coverage': 1087.511752, 'syns': ['']}",material,0.007249576,"{'number': 355, 'name': 'blade', 'category': {'part': 130}, 'frequency': 130, 'coverage': 1.640541, 'syns': ['']}",part,0.006476379,"{'number': 186, 'name': 'dining_room-s', 'category': {'scene': 454}, 'frequency': 454, 'coverage': 454.0, 'syns': ['']}",scene,0.005147433,"{'number': 301, 'name': 'conference_room-s', 'category': {'scene': 184}, 'frequency': 184, 'coverage': 184.0, 'syns': ['']}",scene,0.004602948
153,scene,ball_pit-s,0.092172176,yellow-c,34166024,2635291,342304,0.009388735,ball,122639,1120516,65960,0.056031499,screen,677188,211147,7006,0.007949358,food,1104928,387824,25527,0.017398149568062158,ball_pit-s,275968,727854,84716,0.092172176,dotted,2935296,676788,237364,0.070335909,"{'number': 722, 'name': 'ball_pit-s', 'category': {'scene': 22}, 'frequency': 22, 'coverage': 22.0, 'syns': ['']}",scene,0.092172176,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.070335909,"{'number': 300, 'name': 'ball', 'category': {'object': 186}, 'frequency': 186, 'coverage': 9.937604, 'syns': ['']}",object,0.056031499,"{'number': 341, 'name': 'sprinkled', 'category': {'texture': 137}, 'frequency': 137, 'coverage': 137.0, 'syns': ['']}",texture,0.037992445,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.037652688806016035
154,texture,chequered,0.011862376488721786,grey-c,159331282,2044712,649266,0.004039565,ceiling,12122565,760864,86574,0.006765256,headboard,500152,97101,1718,0.002884801,painted,13470129,479457,115326,0.008336261,bedroom-s,19167232,528355,132197,0.006757367,chequered,1530368,113451,19271,0.011862376488721786,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.011862376488721786,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.011172595392697946,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.010062682193893441,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.009786033,"{'number': 20, 'name': 'painted', 'category': {'material': 9124}, 'frequency': 9124, 'coverage': 1087.511752, 'syns': ['']}",material,0.008336261
