unit,description,sim correlation,sim ablation(norm),sim ablation(optim)
839,veined,0.3268733918666839,0.0306857824325561,0.03927212953567505
840,cat,0.0269418805837631,-0.0055888891220092,0.007547259330749512
841,carpet,0.057955551892519,0.0046557188034057,0.010532736778259277
842,car,0.2553987801074981,0.0304564237594604,0.015401840209960938
843,plant,0.2627308666706085,0.0136314630508422,0.07034546136856079
844,striped,0.2644976675510406,0.0276978611946105,0.015453338623046875
845,footboard,0.1540859192609787,0.0089586377143859,0.007972955703735352
846,headboard,0.1721859872341156,0.0104535818099975,0.009096801280975342
847,bird,0.2585544884204864,0.0320920944213867,0.03929436206817627
848,interlaced,0.0188196897506713,5.7697296142578125e-05,-0.004049420356750488
849,chair,0.0947232618927955,0.0019775032997131,0.01061856746673584
850,castle,0.1738489121198654,0.0168637633323669,0.005128681659698486
851,dog,0.0896399840712547,0.0115012526512146,0.022671997547149658
852,scaly,0.0660499557852745,0.0003666877746582,-0.002843499183654785
853,banded,-0.0934164449572563,0.0041956901550292,-0.007703065872192383
854,closet,0.1066572740674018,0.0024658441543579,0.0049929022789001465
855,staircase,0.1867523938417434,0.017935574054718,0.009189009666442871
856,cobwebbed,0.2089139223098755,0.0057539343833923,0.010772645473480225
857,house,0.1350651234388351,0.0206525921821594,0.013361513614654541
858,dining room,0.1487095803022384,0.0112059712409973,0.03282290697097778
859,door,0.207470953464508,0.0329514741897583,0.019954800605773926
860,dog,0.3357554972171783,0.0964224934577941,0.08485209941864014
861,lid,0.0413298681378364,-0.0012736320495605,0.0039771199226379395
862,frilly,0.0969612225890159,0.0079966783523559,0.02286052703857422
863,bird,0.0639606788754463,0.0046548843383789,0.02465921640396118
864,dog,0.2688802480697632,0.0453429818153381,0.04863184690475464
865,hair,0.236423447728157,0.0125396847724914,0.01714622974395752
866,food,0.1426821798086166,0.014711856842041,0.01576685905456543
867,castle,0.156966745853424,0.0202324986457824,0.02302008867263794
868,nursery,0.0710194632411003,0.0003675818443298,0.004255950450897217
869,cobwebbed,0.2456531375646591,0.0120763778686523,0.028334498405456543
870,food,0.3370276689529419,0.0860617756843566,0.04090535640716553
871,top,0.0412172451615333,-3.7789344787597656e-05,0.00045990943908691406
872,cockpit,0.0210494790226221,0.001297652721405,-0.0003407001495361328
873,cracked,0.0747632980346679,0.0031795501708984,0.049831509590148926
874,grass,0.289162129163742,0.0562477707862854,0.040486037731170654
875,blue color,0.1529708951711654,0.0109862089157104,0.01858055591583252
876,bubbly,0.2385732531547546,0.0324463844299316,0.013541579246520996
877,"movie theater, indoor",0.1614835560321808,0.0146906375885009,0.007843077182769775
878,sand,0.2065090239048004,0.0358448028564453,0.016900062561035156
879,pool table,0.0760235264897346,-0.0073029994964599,0.011810600757598877
880,dog,0.1555894315242767,0.0001196265220642,-0.00212252140045166
881,food,0.0331432372331619,0.0004613995552062,0.00266110897064209
882,person,0.1040840744972229,0.009928822517395,0.015554547309875488
883,bird,0.3658446967601776,0.0565391778945922,0.07542270421981812
884,dog,0.1361940801143646,0.0100204944610595,0.019470155239105225
885,leg,0.0043851011432707,0.0007470846176147,0.01211780309677124
886,bathtub,0.1416952461004257,0.0189034938812255,0.012958407402038574
887,dog,0.179157018661499,0.0403394699096679,0.06607276201248169
888,matted,0.1225391998887062,0.0063596367835998,0.014786124229431152
889,bird,0.1415743678808212,0.0259057879447937,0.04093879461288452
890,mountain snowy,0.2260364741086959,0.0176190137863159,0.03651231527328491
891,crystalline,0.0794739797711372,0.0024030208587646,0.009202301502227783
892,person,0.0113694109022617,0.0003457069396972,0.017111361026763916
893,living room,0.3480443954467773,0.0904796719551086,0.014206171035766602
894,bicycle,0.0915629565715789,0.0062074661254882,0.006228804588317871
895,crystalline,0.0063090743497014,3.4749507904052734e-05,0.0008177757263183594
896,food,0.355042427778244,0.0576056838035583,0.048571646213531494
897,seat,0.0459123663604259,0.0020235776901245,0.0073528289794921875
898,veined,0.4044946134090423,0.0994118452072143,0.05951768159866333
899,street,0.1877176165580749,0.0214585661888122,0.036132097244262695
900,closet,0.0622906573116779,-0.0001466274261474,0.00013828277587890625
901,dog,0.1333322376012802,-0.0096491575241088,0.012790858745574951
902,dog,-0.023192673921585,0.000849425792694,-0.007945775985717773
903,body,-0.034103475511074,0.0011321902275085,0.0041024088859558105
904,bed,0.2027854174375534,0.0076552629470825,0.020994126796722412
905,lighthouse,0.0787792280316352,0.0022322535514831,0.017220258712768555
906,veined,0.168417289853096,0.0131859183311462,0.03129470348358154
907,road,0.0922517701983451,0.0042022466659545,0.00937420129776001
908,chair,0.174991101026535,0.0278878211975097,0.019279122352600098
909,bed,0.2874736189842224,0.0412631630897522,0.02271491289138794
910,car,0.2038506120443344,0.0323289036750793,0.026460230350494385
911,veined,0.2890771031379699,0.0399293899536132,0.037640392780303955
912,mountain snowy,0.1610581278800964,0.0106034874916076,0.02803981304168701
913,bed,0.1984434425830841,0.0154915452003479,0.01772099733352661
914,bathtub,0.0864344164729118,-0.0005321502685546,0.015331029891967773
915,attic,0.1411477029323578,0.0137548446655273,0.010921180248260498
916,"geodesic dome, outdoor",0.188956469297409,0.0108880400657653,0.0046083927154541016
917,airplane,0.0762277171015739,0.0055000782012939,0.021321594715118408
918,lighthouse,0.0793494284152984,0.0027756690979003,0.013675868511199951
919,muzzle,-0.0216992627829313,0.0003252625465393,0.0021262168884277344
920,stove,0.1057190299034118,0.0065706968307495,0.008600294589996338
921,cat,0.1173266693949699,0.0024065375328063,0.022416412830352783
922,closet,0.0301373936235904,0.0001453757286071,0.00846707820892334
923,torso,0.0186629332602024,0.0004611015319824,0.011015534400939941
924,pool table,0.0094662904739379,-2.6702880859375e-05,0.09807765483856201
925,veined,0.1205089837312698,0.0143156647682189,0.03651994466781616
926,lighthouse,0.0194898694753646,0.0004153251647949,0.00864255428314209
927,cat,0.0494983121752738,-0.0010633468627929,0.013963818550109863
928,house,0.1759553253650665,0.0239065885543823,0.04630488157272339
929,table,0.0885942503809928,0.0076819658279418,0.013970375061035156
930,boat,0.1753172725439071,0.0194805860519409,0.028545260429382324
931,grass,0.2938755452632904,0.0417221188545227,0.05229371786117554
932,dog,0.0558000355958938,0.0021491050720214,0.009736359119415283
933,cobwebbed,0.1580624729394912,0.0028213858604431,0.011876821517944336
934,dog,0.2117884755134582,0.0249626636505126,0.033700406551361084
935,train,0.1650059521198272,0.0116795897483825,0.017733275890350342
936,body,-0.0081031713634729,-0.0002752542495727,0.026301860809326172
937,coach,0.1113801077008247,0.0048305988311767,4.750490188598633e-05
938,car,0.1041760295629501,0.0079607367515563,0.009631335735321045
939,chair,0.0833088159561157,0.0005726218223571,0.009541511535644531
940,dog,0.1128682196140289,0.0022894144058227,0.01646137237548828
941,catwalk,0.0795992985367775,0.0043437480926513,0.005976974964141846
942,headboard,0.2248457074165344,0.0302844047546386,0.0048296451568603516
943,cat,0.119997926056385,0.0066457390785217,0.021415770053863525
944,pane,-0.0053086294792592,-0.0003290176391601,0.01822417974472046
945,crosshatched,0.0754904523491859,0.0043206810951232,0.04079645872116089
946,shoe shop,0.0457926131784915,0.0002203583717346,0.003850996494293213
947,horse,0.0937719345092773,0.0004389882087707,0.01487421989440918
948,"jacuzzi, indoor",0.0560407675802707,0.0007320046424865,0.011040449142456055
949,body,0.0166820585727691,-0.0004196166992187,0.002718806266784668
950,flower,0.2791259288787842,0.0195919871330261,0.022803962230682373
951,bicycle,0.2529769539833069,0.0387089252471923,0.02609539031982422
952,body,-0.0143285477533936,-0.0002259016036987,0.0052381157875061035
953,drawer,0.103238433599472,0.0104580521583557,0.017815232276916504
954,honeycombed,0.0565459616482257,0.0008088946342468,0.013741850852966309
955,horse,0.0581914260983467,0.0004020929336547,0.0014053583145141602
956,dog,0.1461962908506393,0.0178337693214416,0.028759360313415527
957,car,0.0522463843226432,0.0018451809883117,0.009052813053131104
958,door,0.2539400160312652,0.0366457104682922,0.01709926128387451
959,cracked,0.0881896317005157,0.002324640750885,0.005307257175445557
960,lid,0.0052224206738173,0.0005273818969726,-0.000693202018737793
961,food,0.115395613014698,0.0063598752021789,0.020388782024383545
962,freckled,0.0718680769205093,0.0019972324371337,0.0019091963768005371
963,person,-0.0010182136902585,3.737211227416992e-05,0.009510159492492676
964,bird,0.1388516873121261,0.0049012899398803,0.005182445049285889
965,fence,0.0944197550415992,0.0053402185440063,0.009334206581115723
966,dining room,0.0762796998023986,0.0022594928741455,0.012114167213439941
967,lighthouse,0.0198147613555192,-0.0007826089859008,-0.00040411949157714844
968,bed,0.05176642537117,-0.0005178451538085,0.032146155834198
969,"poolroom, home",0.0603723190724849,0.0009141564369201,0.0010470151901245117
970,bathroom,0.125846266746521,0.0083850622177124,0.012322664260864258
971,office,0.2003316581249237,0.0240792632102966,0.022424042224884033
972,boxing ring,0.0751787722110748,0.0052425861358642,0.010001420974731445
973,sofa,0.1520340740680694,0.0147486329078674,0.008699238300323486
974,frilly,0.1161428242921829,0.0101838707923889,0.03207111358642578
975,pool table,0.0866036340594291,-0.0023435354232788,-0.0020215511322021484
976,bicycle,0.1237297058105468,0.0075392127037048,0.008686184883117676
977,shoe shop,0.1651571989059448,-0.003527283668518,0.008338749408721924
978,dog,0.0437698066234588,-7.748603820800781e-06,-0.005760073661804199
979,dotted,0.1269716173410415,0.004384696483612,0.007142305374145508
980,dotted,0.0672939419746398,0.0030083656311035,0.0005509853363037109
981,bubbly,0.2111698389053344,0.0281105041503906,0.00995558500289917
982,cobwebbed,0.130955159664154,0.0057476758956909,0.008285045623779297
983,bicycle,0.1191498786211013,0.008357286453247,0.009006500244140625
984,table,0.1553610116243362,0.0161308646202087,0.018875181674957275
985,screen,0.1536445021629333,0.0091720223426818,0.015452921390533447
986,spiralled,0.1497523635625839,0.0090097188949584,0.018582046031951904
987,cat,0.1500395387411117,0.010164737701416,0.022493302822113037
988,shop window,0.0294200405478477,3.0875205993652344e-05,0.012069642543792725
989,sea,0.3339697420597076,0.0178059339523315,0.03138136863708496
990,pool table,0.0550777502357959,-6.330013275146484e-05,0.0035706758499145508
991,body,0.0761637985706329,0.005836546421051,0.010808169841766357
992,stern,0.000904815737158,0.000599205493927,-0.002888321876525879
993,tower,0.0404512211680412,0.0022449493408203,0.0023177266120910645
994,motorbike,0.0757861584424972,0.0012744665145874,0.003558635711669922
995,torso,-0.0382787026464939,0.0011960268020629,0.015044093132019043
996,muzzle,0.1570902615785598,0.0225905776023864,0.02040201425552368
997,muzzle,-0.0413875691592693,3.927946090698242e-05,-0.007426261901855469
998,cat,0.1637472510337829,0.0164019465446472,0.03326606750488281
999,mountain snowy,0.2594923079013824,0.0151229500770568,0.014675498008728027
1000,house,0.2775325179100036,0.0376821756362915,0.02652108669281006
1001,staircase,0.0330161340534687,-0.0002694129943847,0.0026401877403259277
1002,motorbike,0.073353923857212,0.0034677982330322,0.004534006118774414
1003,mountain,0.2290056198835373,0.032196044921875,0.03314089775085449
1004,stove,0.1246574819087982,0.0143513679504394,0.012709736824035645
1005,food,0.0738202482461929,0.0075280666351318,0.021277010440826416
1006,butchers shop,0.1300000548362732,0.0066900253295898,0.022439122200012207
1007,dog,0.2231402844190597,0.0203902721405029,0.027298450469970703
1008,cat,0.0734170079231262,0.0019719004631042,0.003609895706176758
1009,person,0.0682147070765495,0.0069336891174316,0.0031219124794006348
1010,food,0.3818053901195526,0.0525987744331359,0.030952274799346924
1011,water,0.1245377659797668,0.0123090147972106,0.019072532653808594
1012,muzzle,0.1126313209533691,0.0045057535171508,0.015657663345336914
1013,highway,0.1080397740006446,0.0068604946136474,0.0019582509994506836
1014,airplane,0.0513804852962493,0.0005708932876586,0.004678189754486084
1015,bed,0.1441559940576553,0.0222194790840148,0.01908862590789795
1016,ceiling,0.1094772592186927,0.0087640285491943,0.00940006971359253
1017,perforated,0.1241334676742553,-0.0004800558090209,0.0016217231750488281
1018,bubbly,0.1689220666885376,0.0126504302024841,0.014792323112487793
1019,knitted,0.1850840747356414,0.0049805641174316,0.00929117202758789
1020,grass,0.1046711876988411,0.0055993795394897,0.01366114616394043
1021,horse,0.1013885512948036,0.0001686215400695,0.005001723766326904
1022,freckled,0.1340212076902389,0.0111375451087951,0.006182312965393066
1023,horse,0.1360166221857071,0.0019584894180297,0.018136680126190186
1024,bottle,0.3676957190036773,0.1011715531349182,0.031895995140075684
1025,bubbly,0.1294704377651214,0.0013343095779418,0.008941173553466797
1026,laundromat,0.0164866335690021,-0.0011225938796997,-0.004580259323120117
1027,bed,0.1053035408258438,0.0054689645767211,0.008066415786743164
1028,scaly,0.1949519664049148,-0.0113532543182373,-0.0047065019607543945
1029,airplane,0.1621666401624679,0.0208107829093933,0.0186997652053833
1030,bus,0.1762889772653579,0.0112165212631225,0.010052144527435303
1031,cow,0.1753942519426345,0.0245307087898254,0.0440676212310791
1032,car,0.1100394502282142,0.00858074426651,0.008946657180786133
1033,pleated,0.0095585258677601,-5.340576171875e-05,0.006694674491882324
1034,pool table,0.0278480909764766,-0.0001929998397827,-0.004260420799255371
1035,bakeryhop,0.1468467861413955,0.0100339651107788,0.023644745349884033
1036,dog,0.0544425137341022,-1.4424324035644531e-05,0.024254977703094482
1037,bathroom,0.2460181415081024,0.0733327269554138,0.022929847240447998
1038,cobwebbed,0.2258627712726593,0.0170391798019409,0.016872882843017578
1039,mountain,0.1711755096912384,0.0100987553596496,0.008654356002807617
1040,wheel,0.0219447873532772,0.000395119190216,0.0018075108528137207
1041,knitted,0.2827462255954742,0.044086754322052,0.025310158729553223
1042,skyscraper,0.0814542323350906,0.0010209679603576,0.0014861822128295898
1043,airplane,0.1403194963932037,0.0078397393226623,0.013029336929321289
1044,grass,0.1112154349684715,0.013640820980072,0.019876956939697266
1045,classroom,0.11776864528656,0.0144400596618652,0.005268871784210205
1046,horse,0.1632881760597229,-0.00106942653656,0.010722517967224121
1047,bird,0.1237211897969245,0.0056757926940917,0.010303974151611328
1048,bird,0.0524137467145919,0.002365231513977,0.004208564758300781
1049,roof,0.2017984092235565,0.0201128721237182,0.02290719747543335
1050,cobwebbed,0.1212706118822097,0.0091047286987304,0.028806030750274658
1051,"forest, needleleaf",0.0312459077686071,0.0002640485763549,0.005862414836883545
1052,head,0.0097001194953918,0.000212013721466,0.006909310817718506
1053,tile,0.0919026210904121,0.0038523077964782,0.0021033287048339844
1054,leg,0.0423943735659122,-0.0016868114471435,0.00044780969619750977
1055,creek,0.1868562400341034,0.0213329195976257,0.028728187084197998
1056,muzzle,0.0321922600269317,-0.0034828186035156,0.013230085372924805
1057,screen,0.2361316680908203,0.0398290753364563,0.023866474628448486
1058,top,0.0330193676054477,-0.0002433061599731,-0.00046122074127197266
1059,bird,0.1730644255876541,0.0074533820152282,0.026977956295013428
1060,pool table,0.0740320682525634,0.0015835762023925,0.012002348899841309
1061,leather,0.1016530469059944,0.0055271983146667,-0.0007072687149047852
1062,chair,0.105210080742836,0.0022106766700744,0.005309998989105225
1063,airplane,0.1620412468910217,0.0172203183174133,0.01726466417312622
1064,park,-0.0249448455870151,-0.0007957220077514,0.06782996654510498
1065,sink,0.147171676158905,0.0049878358840942,0.0074307918548583984
1066,bed,0.0722411796450614,0.003921627998352,0.004810035228729248
1067,food,0.2068623453378677,0.0209307074546813,0.02857840061187744
1068,boat,0.1428713053464889,0.0110184550285339,0.01581674814224243
1069,striped,0.1278796792030334,-0.0016639232635498,0.012166082859039307
1070,airplane,0.1046278178691864,0.0032918453216552,0.01344764232635498
1071,coach,0.072886437177658,0.0025616884231567,0.0013239383697509766
1072,pleated,0.0575376376509666,-0.0011085271835327,0.009352624416351318
1073,"poolroom, home",0.0749818086624145,-0.0069965124130249,0.007951974868774414
1074,porous,0.0259049087762832,-0.0004777908325195,0.00755840539932251
1075,airplane,0.1789238303899765,0.0085034370422363,0.0006790757179260254
1076,hand,0.0633457750082016,0.0014948844909667,0.0022284388542175293
1077,boat,0.3353440165519714,0.0590587258338928,0.043431103229522705
1078,banded,-0.0261729080229997,0.0008623003959655,0.0065228939056396484
1079,arm,0.0981940105557441,0.0182130932807922,0.009312689304351807
1080,plant,0.1947646141052246,0.0165247917175292,0.0334818959236145
1081,motorbike,0.1167906299233436,0.0074139833450317,0.006557643413543701
1082,bed,0.1180457398295402,0.0050944685935974,0.014874935150146484
1083,meshed,0.2125446200370788,0.0195143818855285,0.012890160083770752
1084,horse,0.0890271440148353,-0.0007643699645996,0.0033950209617614746
1085,toilet,0.1325626671314239,0.0023046731948852,0.006774723529815674
1086,sky,0.1545214802026748,0.0153487920761108,0.010176539421081543
1087,dog,0.2413284033536911,0.0246484875679016,0.038562774658203125
1088,braided,0.2067382484674453,0.0248500704765319,0.03295111656188965
1089,bus,0.098544605076313,0.0041536092758178,0.004722416400909424
1090,crystalline,0.1446552574634552,0.0113258361816406,0.006754875183105469
1091,bed,0.025257546454668,0.0001107454299926,0.007986187934875488
1092,freckled,0.1482258588075637,0.0109245181083679,0.014909505844116211
1093,footboard,0.163857951760292,0.0102078318595886,0.010486364364624023
1094,motorbike,0.0813792198896408,0.0037879347801208,0.00384366512298584
1095,chair,0.0396768935024738,0.0012875199317932,0.005570888519287109
1096,mountain,0.3259232342243194,0.0688828825950622,0.03392094373703003
1097,flower,0.1992320716381073,0.0152098536491394,0.010116755962371826
1098,airplane,0.0887156948447227,0.0102419853210449,0.015541315078735352
1099,train,0.0799860581755638,0.0015041828155517,0.007724881172180176
1100,stained,-0.0029524120036512,0.0006102323532104,0.0051822662353515625
1101,leg,0.1025836840271949,0.0140992403030395,0.011448442935943604
1102,airplane,0.1540975421667099,0.0219833254814147,0.04690861701965332
1103,wrinkled,0.1227363422513008,0.0124776363372802,0.024212360382080078
1104,striped,0.1100280433893203,0.0040031671524047,0.007536053657531738
1105,matted,-0.0461453795433044,0.0004310011863708,0.03436934947967529
1106,bakeryhop,0.1519940495491027,0.0140729546546936,-0.0005991458892822266
1107,horse,0.076214388012886,0.000208556652069,0.009289920330047607
1108,frilly,-0.0279588513076305,0.0005964040756225,0.011239290237426758
1109,pool table,0.1058765351772308,-0.0099127292633056,-0.00010406970977783203
1110,airplane,0.307773232460022,0.0421847701072692,0.03173035383224487
1111,street,0.3047136068344116,0.0485064387321472,0.024019062519073486
1112,"casino, indoor",0.0692396461963653,0.0003678798675537,0.008046507835388184
1113,dog,0.3174854218959808,0.0838803052902221,0.10221344232559204
1114,chair,0.0823890417814254,0.0067790150642395,0.028327763080596924
1115,train,0.0970868021249771,0.0028634667396545,0.01625227928161621
1116,roof,0.0479753613471984,0.0026351809501647,0.008223295211791992
1117,porous,0.0713520646095275,0.0016319751739501,0.013117969036102295
1118,mountain,0.2892083823680877,0.0525383353233337,0.01631110906600952
1119,pleated,0.1240245252847671,0.0165597796440124,0.011205613613128662
1120,dog,0.251769870519638,0.0261656641960144,0.05920189619064331
1121,train,0.1529505550861358,0.0047158598899841,0.014516055583953857
1122,bathtub,0.1698704659938812,0.0224529504776,0.011430084705352783
1123,table,0.0467699468135833,0.0025776028633117,0.006820976734161377
1124,body,-0.0254267062991857,0.0001828670501708,0.0013675689697265625
1125,airplane,0.0945996865630149,0.0110203027725219,0.019210755825042725
1126,veined,0.3019322752952575,0.0224153995513916,0.04348874092102051
1127,toilet,0.0848476067185401,0.0039851665496826,0.007150173187255859
1128,bicycle,0.070084311068058,0.0043656826019287,0.016685545444488525
1129,landing deck,0.0275492910295724,6.490945816040039e-05,0.01100456714630127
1130,"casino, indoor",0.1410074084997177,0.0023311376571655,0.0038948655128479004
1131,cobwebbed,0.0575230196118354,-0.0001614093780517,0.10984885692596436
1132,table,0.3080663084983825,0.0594024062156677,0.025258302688598633
1133,stove,0.0909204259514808,0.0040697455406188,0.01016312837600708
1134,pleated,0.1088450029492378,0.0132977366447448,0.008518099784851074
1135,dotted,0.120078757405281,0.0075221061706542,0.001689314842224121
1136,horse,0.0895833224058151,-0.0004167556762695,0.005630135536193848
1137,bird,0.0990725755691528,0.009489893913269,0.017069637775421143
1138,sprinkled,0.1206439658999443,0.020078957080841,0.0067002177238464355
1139,body,-0.0316552072763443,0.0015401244163513,0.017014682292938232
1140,"warehouse, indoor",0.0717425495386123,0.0060874819755554,0.0010411739349365234
1141,horse,0.1362745612859726,0.008164644241333,0.017383873462677002
1142,studded,0.1152271330356597,0.0005685687065124,0.0013768672943115234
1143,batters box,0.0963036119937896,0.0034120082855224,0.06133311986923218
1144,crystalline,0.0248962175101041,-0.0001659393310546,0.0016203522682189941
1145,train,0.1179685369133949,0.0038391351699829,0.010883569717407227
1146,pool table,0.0223710946738719,4.148483276367188e-05,-0.0005158185958862305
1147,shoe shop,0.1112995892763137,0.0034171938896179,0.006472647190093994
1148,bakeryhop,0.1908123046159744,0.0210851430892944,0.012702524662017822
1149,windowpane,0.2135931849479675,0.0355374217033386,0.0223730206489563
1150,car,0.0966160148382186,0.0051017999649047,0.010521292686462402
1151,bird,0.437193900346756,0.0394582152366638,0.056009769439697266
1152,body,0.0388242974877357,0.0003929734230041,0.0027068257331848145
1153,person,0.0681415051221847,0.0063987970352172,0.01663649082183838
1154,spiralled,0.0283791013062,0.0004872679710388,0.0025030970573425293
1155,potholed,0.1293819844722747,0.0029570460319519,0.004214107990264893
1156,bookcase,0.0998653545975685,-0.0016925334930419,0.0049648284912109375
1157,person,0.0388668812811374,0.0044960379600524,0.005783140659332275
1158,striped,0.0553600154817104,0.0005955100059509,0.019406497478485107
1159,airplane,0.1404197812080383,0.0119798779487609,0.007003962993621826
1160,pot,0.2015896588563919,0.0304005742073059,0.03101569414138794
1161,carrousel,0.1440513730049133,0.0001139640808105,0.006446957588195801
1162,stove,0.1015134826302528,0.0068647265434265,0.008703112602233887
1163,lacelike,0.1086225286126136,0.0072706937789916,0.015919923782348633
1164,bakeryhop,0.0732583254575729,-0.0041124820709228,-0.0029497146606445312
1165,chair,0.1022870615124702,0.0078662037849426,0.0068051815032958984
1166,bubbly,0.0403202250599861,0.0003595352172851,0.0055803656578063965
1167,muzzle,0.0386480949819088,-0.0020918846130371,0.019808173179626465
1168,bed,0.2014233767986297,0.0206413865089416,0.01377958059310913
1169,wheel,0.0205346327275037,-0.0001558065414428,0.00016075372695922852
1170,body,0.0230824053287506,-0.0013878345489501,0.0007876157760620117
1171,person,0.0189946442842483,0.0005900263786315,0.001221299171447754
1172,motorbike,0.098658263683319,0.0014216303825378,0.0020380616188049316
1173,banded,-0.0741783007979393,0.0044263005256652,-0.009118080139160156
1174,dog,0.176174908876419,0.0103883147239685,0.03597879409790039
1175,drawer,0.1849172860383987,0.0163235664367675,0.018719971179962158
1176,staircase,0.1301704049110412,0.0092426538467407,0.018689334392547607
1177,bicycle,0.1623422503471374,0.0237137079238891,0.02098989486694336
1178,potholed,0.0932366549968719,0.0063002705574035,0.01292276382446289
1179,savanna,0.2951427698135376,0.0513119101524353,0.032983481884002686
1180,bicycle,0.1646783202886581,0.0194994211196899,0.013361573219299316
1181,auditorium,0.0017914260970428,0.0004136562347412,0.004953205585479736
1182,wheel,0.0213324408978223,-0.0002278089523315,-0.003059983253479004
1183,wrinkled,0.0845908001065254,0.0071364641189575,0.015186846256256104
1184,toilet,0.1059289947152137,0.0019898414611816,0.011066198348999023
1185,frilly,0.1117736473679542,0.0086123943328857,0.02014899253845215
1186,horse,0.1123837530612945,0.0014727711677551,0.008919477462768555
1187,drawer,0.2301631420850753,0.0178502202033996,0.03368276357650757
1188,sidewalk,0.3069546520709991,0.0512911081314086,0.031186282634735107
1189,highway,0.1846566349267959,0.0170572996139526,0.027219772338867188
1190,bakeryhop,0.0633931532502174,0.0016374588012695,0.008068263530731201
1191,muzzle,0.0982993692159652,0.0084558725357055,0.033627867698669434
1192,sheep,0.124708667397499,0.0079912543296813,0.020039141178131104
1193,bedclothes,0.0376292802393436,0.0012279152870178,0.00617825984954834
1194,bird,0.1357423812150955,0.0054374933242797,0.014614999294281006
1195,pleated,0.005437540821731,0.0001112222671508,0.01810002326965332
1196,park,0.3697856366634369,0.0687478184700012,0.05397516489028931
1197,paisley,0.1498973369598388,0.0132858157157897,0.0014857053756713867
1198,torso,0.0211560260504484,0.0002280473709106,0.0033028721809387207
1199,gauzy,0.1077884808182716,0.0083171725273132,0.01365441083908081
1200,corridor,0.0564439631998539,0.0043120384216308,0.009452283382415771
1201,car,0.3073763251304626,0.0606870055198669,0.046597182750701904
1202,stove,0.0425654463469982,0.0018332004547119,0.01752394437789917
1203,head,0.0146533334627747,-0.000633955001831,-0.004723787307739258
1204,bus,0.2070121020078659,0.0059773921966552,0.019367694854736328
1205,flower,0.1186876818537712,0.004595935344696,0.012619078159332275
1206,shoe shop,0.0813266038894653,0.0025184154510498,0.00921165943145752
1207,house,0.1435489207506179,0.0193095803260803,0.030456721782684326
1208,auditorium,0.101307637989521,0.0074215531349182,0.016591906547546387
1209,cat,0.2385279238224029,0.0525528192520141,0.03591054677963257
1210,bed,0.3175361156463623,0.0353792309761047,0.017561495304107666
1211,torso,0.0194084756076335,-0.000186800956726,0.018398582935333252
1212,tower,0.1593644022941589,0.0200717449188232,0.03309887647628784
1213,dotted,0.0642845258116722,0.000251293182373,0.006512939929962158
1214,muzzle,-0.0209455210715532,-7.987022399902344e-06,0.004275798797607422
1215,hair,0.1603791862726211,0.0191819071769714,0.010441362857818604
1216,woven,0.0958243831992149,0.0036327242851257,0.005820274353027344
1217,skyscraper,-0.0048035597428679,-0.0002099275588989,0.011592268943786621
1218,cobwebbed,0.0766585916280746,0.0045028924942016,0.01796412467956543
1219,highway,0.186052143573761,0.0073314309120178,0.0004754066467285156
1220,house,0.0629520714282989,0.0005956292152404,0.003035306930541992
1221,dog,0.2327470630407333,0.0532227754592895,0.08716040849685669
1222,flecked,-0.0220170747488737,-0.0001393556594848,0.0024570822715759277
1223,"waterfall, block",0.1005043685436248,0.0068941116333007,0.009310424327850342
1224,car,0.0613447315990924,0.0021816492080688,0.0027988553047180176
1225,food,0.130023181438446,0.0191360116004943,0.02795618772506714
1226,body,-0.0245774835348129,0.000407338142395,0.002610325813293457
1227,person,0.0506042316555976,-0.0005573034286499,0.00871974229812622
1228,airplane,0.1094345077872276,0.0094673633575439,0.024488508701324463
1229,coach,0.0461137443780899,0.001124620437622,0.0070667266845703125
1230,smeared,0.0190735775977373,1.8537044525146484e-05,0.011066854000091553
1231,car,0.2714811563491821,0.04232919216156,0.013231635093688965
1232,dog,0.0928288549184799,0.0056384801864624,0.009717106819152832
1233,airplane,0.0915593355894088,0.0135556459426879,0.02915900945663452
1234,wood,0.0075728655792772,-0.0011504888534545,0.002896904945373535
1235,gauzy,0.0731340646743774,0.0107229948043823,0.010038435459136963
1236,porous,0.0204742141067981,0.0005400776863098,0.00344240665435791
1237,table,0.0988417714834213,-6.23464584350586e-05,0.010766029357910156
1238,body,-0.0261572692543268,0.0008898973464965,0.00504225492477417
1239,table,0.0581318847835063,-0.0001266002655029,0.0012014508247375488
1240,dog,0.2267106175422668,0.0287324786186218,0.04329264163970947
1241,dog,0.1068450883030891,0.0140787363052368,0.026957571506500244
1242,grass,0.1690961718559265,0.0166892409324646,0.010973691940307617
1243,catwalk,0.1169321611523628,0.0103876590728759,0.008769989013671875
1244,motorbike,0.125161200761795,0.0129423141479492,0.024556457996368408
1245,sea,0.3064020276069641,0.0541093349456787,0.03514909744262695
1246,muzzle,0.1493507921695709,0.0125769972801208,0.019164741039276123
1247,coach,0.0392128862440586,0.0001231431961059,0.007065236568450928
1248,laundromat,0.0645675510168075,-0.0040611028671264,0.011968791484832764
1249,dog,0.0745866596698761,0.0127736330032348,0.03345441818237305
1250,person,0.0434601232409477,0.0019059181213378,0.007326781749725342
1251,pool table,0.1383519321680069,0.0076746344566345,0.010563850402832031
1252,zigzagged,0.059144377708435,0.0002789497375488,-0.001110672950744629
