layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,23,0.3654815165436386,3.3167222,geyser,2.6337037,goldfish,2.3055797,spitz,1.8637705,skunk,0.3222158849239349,0.3216462731361389
layer4,24,0.2756522819385875,3.5414245,shoes,2.9979112,baggy,1.8528318,ship,1.5412647,indigo bunting,0.4853780269622803,0.2884701192378998
layer4,25,0.3715789140946941,4.6873803,bike,4.4708138,chair,3.0633473,passing,2.626585,rocking chair,0.4278018176555633,0.41518327593803406
layer4,26,0.373573496167752,2.8124094,coraciiform bird,2.7872336,hummingbird,2.3846855,ground beetle,2.19355,lamellicorn beetle,0.3856275379657745,0.43702009320259094
layer4,27,0.3314136061536669,6.930849,calcification,4.738525,length,2.1886258,Scottish Deerhound,1.445806,bridge,0.3886325657367706,0.2535276412963867
layer4,28,0.422124132000063,4.093735,window screen,4.0349884,cage,3.0172846,guitar,2.7520008,corgi,0.3876694440841675,0.398962140083313
layer4,29,0.2913910283917433,1.7214321,Siamese cat,1.6751372,coyote,1.4694711,Norwegian Elkhound,1.2937348,grey fox,0.3321771323680877,0.29125547409057617
layer4,30,0.2583621094174702,2.1598241,poncho,1.9392984,shawl,1.7638355,Tibetan Mastiff,1.7020444,fur coat,0.3791455626487732,0.2973868250846863
layer4,31,0.2908649955562669,3.0324395,whistle,2.8368566,fastener,1.7561934,pan flute,1.7434397,Japanese Chin,0.3949900865554809,0.21973346173763275
layer4,32,0.2598563050633176,3.7073286,bottle,3.4053147,vase,2.4818628,megalith,1.741213,bolete,0.4012753069400787,0.295428603887558
layer4,33,0.2827997801759682,3.7376447,statue,3.7110145,brass memorial plaque,2.5051298,artichoke,2.003825,hen of the woods mushroom,0.3884917199611664,0.3504911959171295
layer4,34,0.4912816133172835,10.708041,river,4.0197315,zoo,3.629293,gondola,2.1663332,primate,0.6328027844429016,0.46868544816970825
layer4,35,0.3319765214259452,3.6234925,cymbal,2.6273038,tench,2.2916832,barometer,1.6639365,gong,0.3968614041805267,0.30761072039604187
layer4,36,0.3271230439753744,5.0356345,canal,2.7390926,dam,2.425851,tub,2.3137896,submarine,0.3938784301280975,0.33147960901260376
layer4,37,0.3440818573356744,4.6184688,messenger bag,4.313481,abaya,3.1816576,academic gown,3.0867732,Weimaraner,0.4016094505786896,0.3524273931980133
layer4,38,0.29126946818877,1.4171866,raiment,1.3579746,worker,1.2907853,Christmas stocking,1.1819675,standing,0.2921011745929718,0.28319451212882996
layer4,39,0.5455735155133072,8.067135,domestic cat,4.743307,feline,4.2216487,Basset Hound,3.7820966,big cat,0.4143322110176086,0.5752841234207153
layer4,40,0.3326636005531386,3.0816104,crockery,2.3613904,limo,2.225996,shoes,2.2086358,teapot,0.3491511642932892,0.2798785865306854
layer4,41,0.3358872922794804,4.465954,desertand,3.7469475,canyon,3.6304808,tile roof,2.4651284,baseball,0.4394103288650512,0.29336604475975037
layer4,42,0.332570408350088,4.5626183,creek,3.52637,jigsaw puzzle,2.2101429,habitat,1.5797106,hen of the woods mushroom,0.3733969628810882,0.319648802280426
layer4,43,0.3246750725937366,2.7031467,megalith,2.4785218,artifact,2.0121636,thatched roof,1.8011752,old world monkey,0.3238325417041778,0.3234167695045471
layer4,44,0.3747429233255531,4.685057,shoes,2.54806,knee pad,2.457839,holster,1.5069683,dung beetle,0.299544483423233,0.4604029357433319
layer4,45,0.5084909149937236,5.516063,bed,4.184588,couch,3.5380404,sleeping,3.1839342,sleeping bag,0.4263152778148651,0.5397174954414368
layer4,46,0.2932158905067005,2.5775497,Miniature Poodle,1.6559808,Irish Water Spaniel,0.86004806,Standard Poodle,-0.5639574,poodle,0.4333802759647369,0.2832338809967041
layer4,47,0.2781096261408183,4.134643,closet,3.0877142,flare,2.4318583,parachute,1.7696273,great white shark,0.5187983512878418,0.274411141872406
layer4,48,0.2640428530482761,4.2065315,haversack,2.494939,basket,2.3673594,split-rail fence,2.0910354,cabbage,0.4188145399093628,0.22105567157268524
layer4,49,0.3598252904974066,7.9538846,terminal,3.1514695,stereo,2.5943563,Basset Hound,1.9184921,entertainment center,0.4231403172016144,0.3583396375179291
layer4,50,0.3734449079998465,2.1244624,chug,2.0869496,boa,1.7916827,husky,0.76958495,pup,0.3588564693927765,0.3535199761390686
layer4,51,0.2184691178688396,2.0802827,handcart,2.0538497,rocking chair,2.0124943,chameleon,1.7191664,cradle,0.4313402771949768,0.2648452818393707
layer4,52,0.4212514427024528,3.7272418,espresso machine,2.729404,Japanese Chin,1.8677446,primate,1.4319705,langur,0.4358517527580261,0.4795612692832947
layer4,53,0.3630121651172556,3.523934,dial,3.2178752,timepiece,2.4287066,Shih Tzu,2.3371902,Pekingese,0.436508446931839,0.4245641827583313
layer4,54,0.3227366620351652,4.39002,ping-pong ball,3.5054672,table tennis,2.577955,Old English Sheepdog,2.1374016,toucan,0.4744116961956024,0.2820013761520386
layer4,55,0.2717900837932152,4.6130276,baby bib,3.1960132,iron,1.6984218,guillotine,1.4480145,beak,0.3750817775726318,0.2763340175151825
layer4,56,0.3930250903877365,5.3404627,bun,3.2469633,dessert,1.9337068,earth star fungus,1.8112257,lemur,0.3110250234603882,0.34938138723373413
layer4,57,0.2997596544835196,2.8416867,Polaroid camera,2.1378553,flute,2.0216057,gadget,1.7524937,opener,0.3553073406219482,0.3008263111114502
layer4,58,0.5416845293066636,4.161314,passing,3.5637183,shepherd dog,2.422133,conformation,1.0831958,canine,0.3779057562351227,0.5344531536102295
layer4,59,0.3156058846663269,2.1186469,vibrissae,1.799168,platypus,1.668276,gong,1.5750126,crocodilian reptile,0.3775669634342193,0.2887253761291504
layer4,60,0.3561888527807428,2.065506,shepherd dog,2.0447779,Golden Retriever,1.7225207,standing,1.642941,accompanist,0.3586876690387726,0.3363560140132904
layer4,61,0.3368224785469396,4.161379,bedrock,2.7810493,pastry,1.7828261,cooking,1.5478393,potter's wheel,0.3523386120796203,0.33175867795944214
layer4,62,0.3663755758501081,3.382978,lemur,3.298121,koala,3.192191,Tibetan Mastiff,3.1798491,consomme,0.4715243279933929,0.3925113379955292
layer4,63,0.4203518133460227,4.3742843,coffee,3.5667424,Labrador Retriever,2.920669,motorcar,1.4904399,hornbill,0.3574078977108001,0.3839397728443146
layer4,64,0.2132222620164318,1.8110307,parking meter,1.7710986,butterfly,1.3874505,harp,1.2131382,frilled-necked lizard,0.3071800172328949,0.27995574474334717
layer4,65,0.5506088253976146,6.734144,savanna,4.607083,wildlife,4.4197435,banded,4.211266,vibrissae,0.6061826944351196,0.5380558371543884
layer4,66,0.4626396125197703,5.6459904,comestible,4.8801546,collection,3.6316442,foodstuff,2.0754685,pile,0.4375914335250854,0.4655037820339203
layer4,67,0.2559133621060176,2.8072965,shoe shop,1.6155357,shoe store,1.5716112,hen of the woods mushroom,1.5655335,Shih Tzu,0.3978174924850464,0.24208544194698334
layer4,68,0.3685505409447648,4.38865,espresso machine,3.7977908,reflex camera,3.149401,truck,2.203071,accordion,0.3628661632537842,0.3399091064929962
layer4,69,0.2490495958127685,2.038596,butternut squash,1.7909971,Vizsla,1.6290324,lobster,1.3399656,lifeboat,0.3463987112045288,0.27648359537124634
layer4,70,0.3586342795513514,2.5657973,Basset Hound,2.441937,gong,2.195949,bighorn sheep,1.9691111,Beagle,0.4500306844711303,0.3369773328304291
layer4,71,0.3566202742108274,3.5037758,medicine,2.6212206,lotion,2.2380376,electronic device,1.9658725,photocopier,0.343419075012207,0.3038007915019989
layer4,72,0.2978056319135505,3.699607,upright piano,2.5859168,chickadee,1.9955003,harmonica,1.8542889,typewriter,0.4160133004188537,0.25411826372146606
layer4,73,0.3610278409780808,4.826379,lime,4.3446107,acid,2.564733,bubble,1.71982,green mamba,0.4104633629322052,0.3208146393299103
layer4,74,0.341873111005503,7.3869586,entrance,3.02383,meter,2.8916357,wolf,2.6226833,barometer,0.5045160055160522,0.3437974452972412
layer4,75,0.224726136037792,2.044467,punching bag,1.6119853,dugong,0.9857617,squash,0.90915865,winter squash,0.2877122461795807,0.2591378092765808
layer4,76,0.5068519983410219,2.3838065,spider,1.7635514,macrofauna,1.4847721,southern black widow,1.4771464,sea slug,0.3714074492454529,0.4602386951446533
layer4,77,0.4249678054429656,5.0354953,orchestra,4.8239164,show,4.617213,parade,2.5934074,tradition,0.4736526608467102,0.4411206543445587
layer4,78,0.3742501760755634,4.9271927,dumbbell,3.6693792,wheel,2.6555417,fan,2.3394852,spindle,0.3463822603225708,0.3329561650753021
layer4,79,0.3436098713066987,6.3125224,waffled,4.6597505,slice,4.3560934,fiery,2.9901922,butternut squash,0.4252122938632965,0.34276774525642395
layer4,80,0.4284023868693704,2.2837865,cup,2.256687,gadget,1.8744117,mitten,1.088091,plectrum,0.2464564442634582,0.35429632663726807
layer4,81,0.2487293404208791,1.8604138,sock,1.6879689,Christmas stocking,1.671204,statue,1.4383773,obelisk,0.4008343517780304,0.265817791223526
layer4,82,0.5707844744076005,6.00969,river,5.49545,pond,4.3696866,aquatic bird,2.991296,waterfowl,0.5956416130065918,0.5611303448677063
layer4,83,0.2868643026632514,2.6180792,Basset Hound,1.3985084,cauliflower,1.2882702,fowl,1.2151245,gyromitra,0.3753048479557037,0.3215559124946594
layer4,84,0.2931903978797673,4.771728,pizza,2.9882133,carbonara,2.5149906,hotdog,1.276741,hot dog,0.4612290561199188,0.2910047471523285
layer4,85,0.3942801438110783,6.202112,housewife,3.820183,furnishing,3.2927701,childs room,3.1174793,bed,0.5569119453430176,0.3890639543533325
layer4,86,0.5370560134751674,8.491773,sea,5.2451725,swimming,4.0900836,Old English Sheepdog,2.837164,aquatic mammal,0.4548496901988983,0.5008459091186523
layer4,87,0.4539990939565831,4.976553,countryside,4.9316998,mountain,4.2890253,even-toed ungulate,1.8947822,marmot,0.4132397472858429,0.4372153580188751
layer4,88,0.4800468118012992,7.2983007,tower,5.020435,branch,3.9230056,statue,2.9641693,bird,0.4872577786445617,0.4841957092285156
layer4,89,0.3610887631958344,3.1120944,grand piano,3.0006022,ostrich,2.027089,wading bird,0.5322537,shorebird,0.4738242328166961,0.33715611696243286
layer4,90,0.3284983104544399,3.096417,collection,3.014391,cassette,2.62547,harmonica,2.4958072,vending machine,0.40556600689888,0.28176212310791016
layer4,91,0.3637254031763151,2.4787092,Chesapeake Bay Retriever,1.4676082,Standard Poodle,1.4055114,poodle,0.73792833,Miniature Poodle,0.3354150056838989,0.38035157322883606
layer4,92,0.4363219982538371,4.0335484,entertainment center,3.1903815,three-toed sloth,2.9775538,Affenpinscher,2.6121306,Scottish Terrier,0.4118171036243438,0.45739832520484924
layer4,93,0.3755620101004098,3.3932493,mop,2.881728,porcupine,2.8699508,Komondor,1.8158662,beaver,0.4099445044994354,0.32212239503860474
layer4,94,0.4987400921677836,3.403312,tradition,2.7276373,infancy,2.0146828,kid,1.8600178,guard,0.2922104895114898,0.4586523473262787
layer4,95,0.4705491513548009,3.9276533,flock,3.3920088,sparrow,1.9231485,bird,1.8403499,waterfowl,0.4659649431705475,0.43231192231178284
layer4,96,0.2769261858354562,5.2104187,chocolate syrup,2.8430738,dessert,2.1903753,Newfoundland dog,1.8166581,Schipperke,0.4553633034229278,0.27183839678764343
layer4,97,0.3193219179228407,4.8231936,screw,3.4276764,corkscrew,3.4188871,mosque,1.9886763,antelope,0.4521062076091766,0.3071558475494385
layer4,98,0.3415429991013128,2.8943174,t-shirt,2.4909334,T-shirt,2.0615342,hood,1.4813663,Newfoundland dog,0.3692283034324646,0.31141945719718933
layer4,99,0.381856438724318,2.9270055,hippopotamus,2.347301,acorn squash,1.8520495,ring-necked snake,1.440128,primate,0.4217166602611542,0.38237035274505615
layer4,100,0.4239519779941003,3.428836,mousse,3.1982882,jalape̱o,3.148907,supper,2.012418,bath,0.2907192707061767,0.4362582266330719
layer4,101,0.2859554572560986,2.1490467,safety pin,1.899447,teapot,1.8712769,gong,1.7763715,pail,0.4141303300857544,0.24828584492206573
layer4,102,0.3152476076480759,3.0316389,rug,2.521225,crossword,2.3671749,puzzle,2.361358,boa constrictor,0.3965743780136108,0.3437306880950928
layer4,103,0.5687436765297058,2.3477352,sloth,2.2929375,mammal,2.1483932,wildlife,1.8624119,wirehair,0.3252024054527282,0.5458124876022339
layer4,104,0.4029557739746736,4.2715816,bench,3.190514,hearth,3.1332285,antique,2.5480611,spindle,0.3509306311607361,0.4131351411342621
layer4,105,0.3917088249178841,3.108854,Border Collie,1.9775081,Old English Sheepdog,1.7057245,Shih Tzu,1.2437947,Miniature Schnauzer,0.3792190253734588,0.3419196307659149
layer4,106,0.2908906228709998,3.832869,bikini,2.6444223,banana,2.472932,armament,2.471142,missile,0.3945074677467346,0.3009392321109772
layer4,107,0.3589400933932276,2.871442,Old English Sheepdog,2.352646,african grey parrot,1.9833002,West Highland White Terrier,1.9385031,small white butterfly,0.3789441287517547,0.27387094497680664
layer4,108,0.4852893948240441,3.772934,train,2.3582218,fungus,2.3167825,sea anemone,1.979718,invertebrate,0.391994446516037,0.5163636803627014
layer4,109,0.2948062345983963,2.519858,motorcar,2.324972,Komodo dragon,1.6829568,Briard,1.5078824,Gila monster,0.3846465647220611,0.2969345152378082
layer4,110,0.3243700166944549,4.767029,mechanical device,2.5431263,turnstile,2.0514042,payphone,2.0179667,parking meter,0.4538274109363556,0.3270972967147827
layer4,111,0.3720164294199665,2.8462694,even-toed ungulate,2.521058,livestock,2.4519768,ox,1.856299,ambystomid,0.3914873600006103,0.378610223531723
layer4,112,0.3463931540874868,2.5130527,flamingo,2.173994,bike,2.172225,tradition,1.2706997,unicycle,0.2863273322582245,0.36505526304244995
layer4,113,0.2423689452138991,0.7348949,pair,0.6271412,bird,0.60028774,woodwind,0.58408105,bird-watcher,0.4607091844081878,0.25378912687301636
layer4,114,0.3182974653091336,4.9389277,wrap,3.957773,entree,3.8083074,dessert,3.3708804,gadget,0.4740965962409973,0.3304433226585388
layer4,115,0.3475326290017768,4.5657945,wood,2.461205,crate,2.4402525,basket,2.2001796,crossword,0.378549575805664,0.3260890245437622
layer4,116,0.3773011856342024,5.098838,drumstick,2.5694535,fur coat,2.2587311,Norwegian Elkhound,2.0054247,banana,0.3144027888774872,0.3185191750526428
layer4,117,0.459145643939536,8.884717,shoes,1.7647976,borzoi,1.4887359,beak,1.1607306,finch,0.3589098453521728,0.46579205989837646
layer4,118,0.3378009600136908,2.831758,broccoli,2.3452497,guacamole,1.9591804,frog,1.873921,Basenji,0.3504932820796966,0.3576837182044983
layer4,119,0.3597009905573843,6.547639,park,2.614,yard,2.3913963,fungus,1.3975611,amphibian,0.5298389196395874,0.36923861503601074
layer4,120,0.4294756438023543,3.6025038,crossword,3.415027,space shuttle,3.377117,magpie,3.0630946,giant panda,0.4636876881122589,0.33687496185302734
layer4,121,0.343916970885857,2.5407865,bench,2.4860463,chair,1.9677012,turnstile,1.9377332,bird feeder,0.3343333601951599,0.2981816232204437
layer4,122,0.2622354369998448,2.1853302,feather,1.9820383,attire,1.6331422,hare,1.5948675,coral fungus,0.3508836328983307,0.2797636389732361
layer4,123,0.2173182677529672,4.863021,disk,2.1944268,opener,2.0542378,chameleon,1.035474,hard disk drive,0.4464569389820099,0.24159139394760132
layer4,124,0.3669910995846044,5.450803,house,4.762447,motor vehicle,2.5121064,motorcar,1.9063531,gondola,0.4326259791851043,0.34797757863998413
layer4,125,0.2831338080510576,2.9527326,supporting structure,2.8223374,row,2.1685784,livestock,1.2641534,slide rule,0.314198225736618,0.2754593789577484
layer4,126,0.3197946318575489,1.2674329,Irish Setter,0.9319411,brussels griffon,0.85532886,spaniel,0.71016645,toy spaniel,0.3143118023872375,0.357636034488678
layer4,127,0.2308965237382638,4.045766,corn field,3.5538616,picket fence,2.5552187,closet,2.1021056,hare,0.4187933206558227,0.25978362560272217
layer4,128,0.4288135708241738,3.2971587,printer,2.9747326,impala,2.5323675,photocopier,2.4382155,cougar,0.5280351638793945,0.3376854360103607
layer4,129,0.4422642949223894,9.790055,tank-top,7.157421,athlete,7.040006,swimsuit,2.248822,marsupial,0.5142853856086731,0.44211897253990173
layer4,130,0.410304465731746,5.085269,garb,3.9582467,apiary,3.483819,fishing,1.8654513,beating-reed instrument,0.4545574188232422,0.3552038073539734
layer4,131,0.329820728571203,3.4435532,mosquito net,3.243252,glass,2.7903826,motor vehicle,2.120408,plastic,0.3735589981079101,0.33908572793006897
layer4,132,0.3782057028778103,2.9395282,shopping cart,2.6155083,odonate,2.1096058,prayer rug,1.5065813,garter snake,0.3283401131629944,0.33112454414367676
layer4,133,0.3442788850560355,5.2451725,counter,4.81069,toy store,4.22232,collection,3.339707,bookstore,0.5363559722900391,0.28861749172210693
layer4,134,0.1838655472437206,2.82167,scooter,2.3413723,hoop skirt,1.9568207,stupa,1.7327818,utensil,0.4951017200946808,0.22269819676876068
layer4,135,0.5553257282960182,6.425612,swimming,6.3237085,kayak,4.8559647,retriever,2.8734455,aquatic bird,0.4824597537517547,0.5366727113723755
layer4,136,0.43211899106513,3.5378346,dogsled,2.3510258,skiing,2.3146727,ski,2.1196392,snowmobiling,0.3362264633178711,0.5085920691490173
layer4,137,0.4489028381790432,6.706831,researcher,3.5245628,neonate,3.0089128,clothes iron,2.1186666,photocopier,0.4208019971847534,0.30355966091156006
layer4,138,0.2230144597991797,2.3929799,pillar,2.2296178,megalith,2.0804734,milk can,1.881755,pail,0.3946757912635803,0.26122647523880005
layer4,139,0.3905407431926914,1.7779171,zoo,1.6300794,mammal,1.1218839,marsupial,0.9472482,primate,0.4418574869632721,0.39229729771614075
layer4,140,0.5642325310962297,6.928014,bird of prey,3.615396,african grey parrot,3.1926997,fowl,3.059688,parrot,0.3848262727260589,0.5679019093513489
layer4,141,0.306152000222518,2.184341,corn cob,1.8517842,scaly,1.4339623,snow leopard,1.3383179,sidewinder rattlesnake,0.2505145668983459,0.32980501651763916
layer4,142,0.2639391176692304,3.407917,knife-edge,3.2436607,formal,2.3528974,pen,2.301418,seat belt,0.3472039401531219,0.2670208215713501
layer4,143,0.2768530151655166,2.9045546,kit,2.7914305,gadget,2.4161997,plectrum,1.7622597,toaster,0.4485678970813751,0.27631857991218567
layer4,144,0.309179927990959,2.9933388,hot dog,2.88608,carbonara,2.362024,gymnast,1.827226,Boston Terrier,0.3736890852451324,0.366829514503479
layer4,145,0.2406604384551678,3.1824667,table,2.1403055,Siamese cat,1.6901902,train,1.6199827,high-speed train,0.4683974683284759,0.2803270220756531
layer4,146,0.3428770362586124,4.387274,shoes,2.8911483,cowboy boot,1.4530431,gondola,1.2930523,car mirror,0.3979853093624115,0.3277585506439209
layer4,147,0.2824641406798251,2.9765093,angiosperm,2.520033,puzzle,2.0669217,tradition,1.9326428,flower,0.406162291765213,0.30414721369743347
layer4,148,0.3718933674803369,2.3521764,worm snake,1.7407938,lemur,1.4751136,musteline mammal,0.88906765,ring-tailed lemur,0.3347245752811432,0.3392435312271118
layer4,149,0.7023190423495029,6.814317,diving,6.34496,aquarium,4.4163303,anthozoan,3.7172725,snorkel,0.5423846244812012,0.7023191452026367
layer4,150,0.3980027653796941,5.264576,sport,4.657826,park,3.9365327,water tower,2.4713185,geyser,0.5186113119125366,0.396360844373703
layer4,151,0.3672377816168725,3.0938876,chord,1.8913568,brushes,1.732198,macro,0.75554055,lemur,0.2743618190288543,0.3981519043445587
layer4,152,0.3471686629609976,8.724573,iridescence,4.2504706,peacock,2.3976786,diving,1.8295006,indigo bunting,0.5432368516921997,0.31082162261009216
